# Point data
# Columns:
# 1 - X
# 2 - Y
# 3 - Z / m
# 4 - T / degC
# Created: 2022-02-02 12:23:43
# Input: V2T.inp
# Newton threshold: 0.100000
# z-factor: 1.000000
# Vs-factor: 1.000000
# Pressure calculation method: AK135
80.00	80.00	330000.00	1564.1
90.00	90.00	330000.00	1565.0
100.00	100.00	330000.00	1565.0
110.00	110.00	330000.00	1563.5
120.00	120.00	330000.00	1562.9
130.00	130.00	330000.00	1560.1
140.00	140.00	330000.00	1567.7
150.00	150.00	330000.00	1563.7
160.00	160.00	330000.00	1562.4
170.00	170.00	330000.00	1554.6
180.00	180.00	330000.00	1547.5
190.00	190.00	330000.00	1545.0
0.00	0.00	320000.00	1584.4
10.00	10.00	320000.00	1581.4
20.00	20.00	320000.00	1583.0
30.00	30.00	320000.00	1578.4
40.00	40.00	320000.00	1571.1
50.00	50.00	320000.00	1565.8
60.00	60.00	320000.00	1553.4
70.00	70.00	320000.00	1548.1
80.00	80.00	320000.00	1552.2
90.00	90.00	320000.00	1552.6
100.00	100.00	320000.00	1552.4
110.00	110.00	320000.00	1550.9
120.00	120.00	320000.00	1550.1
130.00	130.00	320000.00	1547.1
140.00	140.00	320000.00	1554.7
150.00	150.00	320000.00	1550.1
160.00	160.00	320000.00	1549.1
170.00	170.00	320000.00	1541.3
180.00	180.00	320000.00	1534.5
190.00	190.00	320000.00	1532.3
0.00	0.00	310000.00	1581.9
10.00	10.00	310000.00	1579.2
20.00	20.00	310000.00	1580.5
30.00	30.00	310000.00	1576.3
40.00	40.00	310000.00	1569.8
50.00	50.00	310000.00	1564.7
60.00	60.00	310000.00	1552.9
70.00	70.00	310000.00	1548.1
80.00	80.00	310000.00	1551.9
90.00	90.00	310000.00	1552.0
100.00	100.00	310000.00	1551.8
110.00	110.00	310000.00	1550.3
120.00	120.00	310000.00	1549.5
130.00	130.00	310000.00	1546.6
140.00	140.00	310000.00	1553.0
150.00	150.00	310000.00	1548.6
160.00	160.00	310000.00	1547.6
170.00	170.00	310000.00	1540.8
180.00	180.00	310000.00	1534.8
190.00	190.00	310000.00	1533.1
0.00	0.00	300000.00	1579.4
10.00	10.00	300000.00	1577.0
20.00	20.00	300000.00	1578.0
30.00	30.00	300000.00	1574.1
40.00	40.00	300000.00	1568.1
50.00	50.00	300000.00	1563.0
60.00	60.00	300000.00	1551.2
70.00	70.00	300000.00	1546.6
80.00	80.00	300000.00	1550.1
90.00	90.00	300000.00	1550.2
100.00	100.00	300000.00	1550.0
110.00	110.00	300000.00	1548.6
120.00	120.00	300000.00	1547.9
130.00	130.00	300000.00	1545.0
140.00	140.00	300000.00	1550.4
150.00	150.00	300000.00	1546.0
160.00	160.00	300000.00	1545.0
170.00	170.00	300000.00	1538.8
180.00	180.00	300000.00	1533.5
190.00	190.00	300000.00	1531.9
0.00	0.00	290000.00	1576.2
10.00	10.00	290000.00	1574.0
20.00	20.00	290000.00	1574.4
30.00	30.00	290000.00	1570.9
40.00	40.00	290000.00	1565.2
50.00	50.00	290000.00	1559.6
60.00	60.00	290000.00	1547.5
70.00	70.00	290000.00	1542.9
80.00	80.00	290000.00	1546.1
90.00	90.00	290000.00	1547.0
100.00	100.00	290000.00	1546.7
110.00	110.00	290000.00	1545.5
120.00	120.00	290000.00	1544.9
130.00	130.00	290000.00	1542.0
140.00	140.00	290000.00	1546.5
150.00	150.00	290000.00	1542.0
160.00	160.00	290000.00	1541.0
170.00	170.00	290000.00	1535.5
180.00	180.00	290000.00	1530.6
190.00	190.00	290000.00	1529.2
0.00	0.00	280000.00	1569.6
10.00	10.00	280000.00	1567.5
20.00	20.00	280000.00	1567.8
30.00	30.00	280000.00	1564.5
40.00	40.00	280000.00	1559.2
50.00	50.00	280000.00	1553.7
60.00	60.00	280000.00	1542.3
70.00	70.00	280000.00	1538.3
80.00	80.00	280000.00	1541.2
90.00	90.00	280000.00	1542.2
100.00	100.00	280000.00	1541.8
110.00	110.00	280000.00	1540.6
120.00	120.00	280000.00	1539.9
130.00	130.00	280000.00	1537.3
140.00	140.00	280000.00	1541.4
150.00	150.00	280000.00	1537.0
160.00	160.00	280000.00	1536.0
170.00	170.00	280000.00	1530.9
180.00	180.00	280000.00	1526.3
190.00	190.00	280000.00	1524.9
0.00	0.00	270000.00	1563.6
10.00	10.00	270000.00	1561.4
20.00	20.00	270000.00	1561.5
30.00	30.00	270000.00	1558.5
40.00	40.00	270000.00	1553.5
50.00	50.00	270000.00	1548.0
60.00	60.00	270000.00	1536.5
70.00	70.00	270000.00	1532.5
80.00	80.00	270000.00	1535.1
90.00	90.00	270000.00	1536.4
100.00	100.00	270000.00	1535.8
110.00	110.00	270000.00	1534.6
120.00	120.00	270000.00	1534.0
130.00	130.00	270000.00	1531.6
140.00	140.00	270000.00	1535.2
150.00	150.00	270000.00	1530.8
160.00	160.00	270000.00	1529.8
170.00	170.00	270000.00	1525.2
180.00	180.00	270000.00	1520.8
190.00	190.00	270000.00	1519.2
0.00	0.00	260000.00	1556.6
10.00	10.00	260000.00	1554.3
20.00	20.00	260000.00	1554.1
30.00	30.00	260000.00	1551.3
40.00	40.00	260000.00	1546.3
50.00	50.00	260000.00	1540.4
60.00	60.00	260000.00	1528.9
70.00	70.00	260000.00	1525.3
80.00	80.00	260000.00	1527.5
90.00	90.00	260000.00	1529.1
100.00	100.00	260000.00	1528.3
110.00	110.00	260000.00	1527.1
120.00	120.00	260000.00	1526.7
130.00	130.00	260000.00	1524.8
140.00	140.00	260000.00	1528.5
150.00	150.00	260000.00	1524.2
160.00	160.00	260000.00	1523.4
170.00	170.00	260000.00	1519.2
180.00	180.00	260000.00	1514.8
190.00	190.00	260000.00	1513.1
0.00	0.00	250000.00	1548.6
10.00	10.00	250000.00	1546.3
20.00	20.00	250000.00	1545.9
30.00	30.00	250000.00	1543.0
40.00	40.00	250000.00	1538.1
50.00	50.00	250000.00	1532.0
60.00	60.00	250000.00	1520.3
70.00	70.00	250000.00	1517.0
80.00	80.00	250000.00	1518.9
90.00	90.00	250000.00	1520.6
100.00	100.00	250000.00	1519.7
110.00	110.00	250000.00	1518.6
120.00	120.00	250000.00	1518.5
130.00	130.00	250000.00	1517.0
140.00	140.00	250000.00	1520.7
150.00	150.00	250000.00	1516.4
160.00	160.00	250000.00	1515.8
170.00	170.00	250000.00	1512.0
180.00	180.00	250000.00	1507.7
190.00	190.00	250000.00	1505.7
0.00	0.00	240000.00	1540.7
10.00	10.00	240000.00	1538.2
